# flux sigma t
      1.00897   0.00300000      1.02273
      1.00466   0.00300000      1.02983
      1.00237   0.00300000      1.03693
      1.00497   0.00300000      1.04403
      1.00573   0.00300000      1.05114
      1.00434   0.00300000      1.05824
      1.00417   0.00300000      1.06534
      1.00371   0.00300000      1.06534
      1.00021   0.00300000      1.07244
      1.00222   0.00300000      1.07955
      1.00488   0.00300000      1.08665
      1.00218   0.00300000      1.09375
      1.00297   0.00300000      1.10085
     0.999658   0.00300000      1.10795
     0.999030   0.00300000      1.11506
     0.996949   0.00300000      1.12216
     0.997613   0.00300000      1.12216
     0.999936   0.00300000      1.12926
     0.997715   0.00300000      1.13636
     0.995210   0.00300000      1.14347
     0.997283   0.00300000      1.15057
     0.998707   0.00300000      1.15767
     0.995935   0.00300000      1.16477
     0.994263   0.00300000      1.17188
     0.994982   0.00300000      1.17898
     0.991964   0.00300000      1.17898
     0.992124   0.00300000      1.18608
     0.986485   0.00300000      1.19318
     0.991965   0.00300000      1.20028
     0.988371   0.00300000      1.20739
     0.986865   0.00300000      1.21449
     0.986569   0.00300000      1.22159
     0.988429   0.00300000      1.22869
     0.984654   0.00300000      1.23580
     0.993780   0.00300000      1.23580
     0.991613   0.00300000      1.24290
     0.989500   0.00300000      1.25000
     0.984833   0.00300000      1.25710
     0.989611   0.00300000      1.26420
     0.984212   0.00300000      1.27131
     0.986153   0.00300000      1.27841
     0.985483   0.00300000      1.28551
     0.981886   0.00300000      1.29261
     0.982827   0.00300000      1.29261
     0.984338   0.00300000      1.29972
     0.985189   0.00300000      1.30682
     0.983824   0.00300000      1.31392
     0.982934   0.00300000      1.32102
     0.986685   0.00300000      1.32812
     0.989607   0.00300000      1.33523
     0.986939   0.00300000      1.34233
     0.985505   0.00300000      1.34943
     0.986207   0.00300000      1.34943
     0.990364   0.00300000      1.35653
     0.987805   0.00300000      1.36364
     0.996601   0.00300000      1.37074
     0.991402   0.00300000      1.37784
     0.993577   0.00300000      1.38494
     0.993629   0.00300000      1.39205
     0.995716   0.00300000      1.39915
     0.993212   0.00300000      1.40625
     0.991689   0.00300000      1.40625
     0.996235   0.00300000      1.41335
     0.998717   0.00300000      1.42045
     0.996836   0.00300000      1.42756
     0.992277   0.00300000      1.43466
      1.00255   0.00300000      1.44176
     0.995149   0.00300000      1.44886
     0.996727   0.00300000      1.45597
      1.00014   0.00300000      1.46307
     0.993176   0.00300000      1.46307
     0.999212   0.00300000      1.47017
     0.998843   0.00300000      1.47727
     0.998992   0.00300000      1.48438
     0.992632   0.00300000      1.49148
     0.995290   0.00300000      1.49858
      1.00033   0.00300000      1.50568
     0.997432   0.00300000      1.51278
     0.996912   0.00300000      1.51989
     0.997844   0.00300000      1.51989
     0.998290   0.00300000      1.52699
     0.999514   0.00300000      1.53409
      1.00025   0.00300000      1.54119
     0.999734   0.00300000      1.54830
      1.00442   0.00300000      1.55540
      1.00080   0.00300000      1.56250
     0.998055   0.00300000      1.56960
      1.00120   0.00300000      1.57670
      1.00059   0.00300000      1.57670
     0.999779   0.00300000      1.58381
     0.998075   0.00300000      1.59091
     0.997079   0.00300000      1.59801
     0.998475   0.00300000      1.60511
     0.997616   0.00300000      1.61222
     0.998624   0.00300000      1.61932
     0.994457   0.00300000      1.62642
     0.995949   0.00300000      1.63352
      1.00214   0.00300000      1.63352
     0.998599   0.00300000      1.64062
      1.00025   0.00300000      1.64773
     0.999127   0.00300000      1.65483
     0.996750   0.00300000      1.66193
     0.995302   0.00300000      1.66903
      1.00390   0.00300000      1.67614
      1.00427   0.00300000      1.68324
      1.00331   0.00300000      1.69034
      1.00190   0.00300000      1.69034
      1.00626   0.00300000      1.69744
      1.00724   0.00300000      1.70455
      1.00637   0.00300000      1.71165
      1.01025   0.00300000      1.71875
      1.00829   0.00300000      1.72585
      1.00538   0.00300000      1.73295
      1.01010   0.00300000      1.74006
      1.00854   0.00300000      1.74716
      1.01114   0.00300000      1.74716
      1.01260   0.00300000      1.75426
      1.01387   0.00300000      1.76136
      1.01253   0.00300000      1.76847
      1.00530   0.00300000      1.77557
      1.00780   0.00300000      1.78267
      1.00945   0.00300000      1.78977
      1.01089   0.00300000      1.79688
      1.01538   0.00300000      1.80398
      1.00863   0.00300000      1.80398
      1.01579   0.00300000      1.81108
      1.01345   0.00300000      1.81818
      1.01813   0.00300000      1.82528
      1.01766   0.00300000      1.83239
      1.01798   0.00300000      1.83949
      1.02229   0.00300000      1.84659
      1.01862   0.00300000      1.85369
      1.02956   0.00300000      1.86080
      1.02406   0.00300000      1.86080
      1.02703   0.00300000      1.86790
      1.02879   0.00300000      1.87500
      1.03006   0.00300000      1.88210
      1.02266   0.00300000      1.88920
      1.02919   0.00300000      1.89631
      1.02861   0.00300000      1.90341
      1.02777   0.00300000      1.91051
      1.03142   0.00300000      1.91761
      1.02457   0.00300000      1.91761
     0.963952   0.00300000      2.26562
     0.962339   0.00300000      2.27273
     0.972920   0.00300000      2.27983
     0.968813   0.00300000      2.28693
     0.966458   0.00300000      2.29403
     0.967629   0.00300000      2.30114
     0.969162   0.00300000      2.30824
     0.964950   0.00300000      2.31534
     0.966060   0.00300000      2.31534
     0.970886   0.00300000      2.32244
     0.968555   0.00300000      2.32955
     0.970065   0.00300000      2.33665
     0.970024   0.00300000      2.34375
     0.972908   0.00300000      2.35085
     0.972288   0.00300000      2.35795
     0.970207   0.00300000      2.36506
     0.979366   0.00300000      2.37216
     0.969619   0.00300000      2.37216
     0.973718   0.00300000      2.37926
     0.975576   0.00300000      2.38636
     0.975748   0.00300000      2.39347
     0.975672   0.00300000      2.40057
     0.974785   0.00300000      2.40767
     0.979469   0.00300000      2.41477
     0.980421   0.00300000      2.42188
     0.976012   0.00300000      2.42898
     0.982431   0.00300000      2.42898
     0.980604   0.00300000      2.43608
     0.980946   0.00300000      2.44318
     0.979992   0.00300000      2.45028
     0.980514   0.00300000      2.45739
     0.980419   0.00300000      2.46449
     0.988413   0.00300000      2.47159
     0.986728   0.00300000      2.47869
     0.984090   0.00300000      2.48580
     0.987172   0.00300000      2.48580
     0.983591   0.00300000      2.49290
     0.987350   0.00300000      2.50000
     0.991263   0.00300000      2.50710
     0.984765   0.00300000      2.51420
     0.983615   0.00300000      2.52131
     0.983466   0.00300000      2.52841
     0.988304   0.00300000      2.53551
     0.985824   0.00300000      2.54261
     0.987007   0.00300000      2.54261
     0.991787   0.00300000      2.54972
     0.990110   0.00300000      2.55682
     0.992339   0.00300000      2.56392
     0.991604   0.00300000      2.57102
     0.997005   0.00300000      2.57812
     0.997567   0.00300000      2.58523
     0.993218   0.00300000      2.59233
     0.991490   0.00300000      2.59943
     0.992670   0.00300000      2.59943
     0.993079   0.00300000      2.60653
     0.993397   0.00300000      2.61364
     0.993377   0.00300000      2.62074
     0.994568   0.00300000      2.62784
     0.999719   0.00300000      2.63494
     0.994887   0.00300000      2.64205
     0.999411   0.00300000      2.64915
      1.00028   0.00300000      2.65625
      1.00180   0.00300000      2.65625
      1.00149   0.00300000      2.66335
      1.00487   0.00300000      2.67045
      1.00686   0.00300000      2.67756
      1.01049   0.00300000      2.68466
      1.01319   0.00300000      2.69176
      1.00698   0.00300000      2.69886
      1.01455   0.00300000      2.70597
      1.01187   0.00300000      2.71307
      1.01784   0.00300000      2.71307
      1.01678   0.00300000      2.72017
      1.01382   0.00300000      2.72727
      1.02536   0.00300000      2.73438
      1.02313   0.00300000      2.74148
      1.02075   0.00300000      2.74858
      1.02390   0.00300000      2.75568
      1.02950   0.00300000      2.76278
      1.02696   0.00300000      2.76989
      1.02867   0.00300000      2.76989
      1.02792   0.00300000      2.77699
      1.02843   0.00300000      2.78409
      1.03422   0.00300000      2.79119
      1.03639   0.00300000      2.79830
      1.03797   0.00300000      2.80540
      1.03896   0.00300000      2.81250
      1.04483   0.00300000      2.81960
      1.04489   0.00300000      2.82670
      1.04403   0.00300000      2.82670
      1.04178   0.00300000      2.83381
      1.05379   0.00300000      2.84091
      1.05009   0.00300000      2.84801
      1.04898   0.00300000      2.85511
      1.05596   0.00300000      2.86222
      1.05481   0.00300000      2.86932
      1.05726   0.00300000      2.87642
      1.05332   0.00300000      2.88352
      1.05842   0.00300000      2.88352
      1.05256   0.00300000      2.89062
      1.05921   0.00300000      2.89773
      1.05417   0.00300000      2.90483
      1.05952   0.00300000      2.91193
      1.05735   0.00300000      2.91903
      1.04929   0.00300000      2.92614
      1.05661   0.00300000      2.93324
      1.05521   0.00300000      2.94034
      1.05560   0.00300000      2.94034
      1.05731   0.00300000      2.94744
      1.05627   0.00300000      2.95455
      1.05330   0.00300000      2.96165
      1.05249   0.00300000      2.96875
      1.05424   0.00300000      2.97585
      1.05396   0.00300000      2.98295
      1.05462   0.00300000      2.99006
      1.05336   0.00300000      2.99716
      1.04911   0.00300000      2.99716
      1.05437   0.00300000      3.00426
      1.04858   0.00300000      3.01136
      1.04307   0.00300000      3.01847
      1.04025   0.00300000      3.02557
      1.04059   0.00300000      3.03267
      1.04169   0.00300000      3.03977
      1.03360   0.00300000      3.04688
      1.03703   0.00300000      3.05398
      1.02882   0.00300000      3.05398
      1.02858   0.00300000      3.06108
      1.02994   0.00300000      3.06818
      1.01914   0.00300000      3.07528
      1.02323   0.00300000      3.08239
      1.01746   0.00300000      3.08949
      1.01991   0.00300000      3.09659
      1.01300   0.00300000      3.10369
      1.01315   0.00300000      3.11080
      1.00236   0.00300000      3.11080
      1.00058   0.00300000      3.11790
     0.995847   0.00300000      3.12500
     0.994679   0.00300000      3.13210
     0.991278   0.00300000      3.13920
     0.993151   0.00300000      3.14631
     0.989686   0.00300000      3.15341
     0.986806   0.00300000      3.16051
     0.980022   0.00300000      3.16761
     0.981495   0.00300000      3.16761
     0.978956   0.00300000      3.17472
     0.978434   0.00300000      3.18182
     0.977768   0.00300000      3.18892
     0.969418   0.00300000      3.19602
     0.978910   0.00300000      3.20312
     0.964573   0.00300000      3.22443
     0.963442   0.00300000      3.22443
     0.953363   0.00300000      3.23153
     0.955761   0.00300000      3.23864
     0.959340   0.00300000      3.24574
     0.959430   0.00300000      3.25284
     0.958055   0.00300000      3.25994
     0.953997   0.00300000      3.26705
     0.957237   0.00300000      3.27415
     0.951377   0.00300000      3.28125
     0.952046   0.00300000      3.28125
     0.951494   0.00300000      3.28835
     0.953738   0.00300000      3.29545
     0.949864   0.00300000      3.30256
     0.953476   0.00300000      3.30966
     0.949804   0.00300000      3.31676
     0.948526   0.00300000      3.32386
     0.952960   0.00300000      3.33097
     0.955215   0.00300000      3.33807
     0.952515   0.00300000      3.33807
     0.953046   0.00300000      3.34517
     0.954579   0.00300000      3.35227
     0.951864   0.00300000      3.35938
     0.953218   0.00300000      3.36648
     0.948649   0.00300000      3.37358
     0.954636   0.00300000      3.38068
     0.957873   0.00300000      3.38778
     0.957665   0.00300000      3.39489
     0.958739   0.00300000      3.39489
     0.956985   0.00300000      3.40199
     0.959134   0.00300000      3.40909
     0.962851   0.00300000      3.41619
     0.959860   0.00300000      3.42330
     0.965784   0.00300000      3.43040
     0.967711   0.00300000      3.43750
     0.963346   0.00300000      3.44460
     0.962135   0.00300000      3.45170
     0.966187   0.00300000      3.45170
     0.964124   0.00300000      3.45881
     0.964419   0.00300000      3.46591
     0.965167   0.00300000      3.47301
     0.968836   0.00300000      3.48011
     0.966137   0.00300000      3.48722
     0.971649   0.00300000      3.49432
     0.970772   0.00300000      3.50142
     0.974688   0.00300000      3.50852
     0.969762   0.00300000      3.50852
     0.973236   0.00300000      3.51562
     0.974078   0.00300000      3.52273
     0.968332   0.00300000      3.52983
     0.975729   0.00300000      3.53693
     0.967839   0.00300000      3.54403
     0.976287   0.00300000      3.55114
     0.975307   0.00300000      3.55824
     0.976968   0.00300000      3.56534
     0.977603   0.00300000      3.56534
     0.978234   0.00300000      3.57244
     0.976272   0.00300000      3.57955
     0.981133   0.00300000      3.58665
     0.981588   0.00300000      3.59375
     0.982555   0.00300000      3.60085
     0.981406   0.00300000      3.60795
     0.984422   0.00300000      3.61506
     0.984520   0.00300000      3.62216
     0.985032   0.00300000      3.62216
     0.984668   0.00300000      3.62926
     0.984644   0.00300000      3.63636
     0.988262   0.00300000      3.64347
     0.987180   0.00300000      3.65057
     0.985889   0.00300000      3.65767
     0.992051   0.00300000      3.66477
     0.990270   0.00300000      3.67188
     0.991382   0.00300000      3.67898
     0.994978   0.00300000      3.67898
     0.997178   0.00300000      3.68608
      1.00040   0.00300000      3.69318
      1.00017   0.00300000      3.70028
      1.00090   0.00300000      3.70739
      1.00050   0.00300000      3.71449
      1.00050   0.00300000      3.72159
      1.00685   0.00300000      3.72869
      1.01330   0.00300000      3.73580
      1.01322   0.00300000      3.73580
      1.01209   0.00300000      3.74290
      1.01669   0.00300000      3.75000
      1.02415   0.00300000      3.75710
      1.02797   0.00300000      3.76420
      1.02990   0.00300000      3.77131
      1.03027   0.00300000      3.77841
      1.02505   0.00300000      3.78551
      1.03055   0.00300000      3.79261
      1.03280   0.00300000      3.79261
      1.04250   0.00300000      3.79972
      1.03841   0.00300000      3.80682
      1.03897   0.00300000      3.81392
      1.04114   0.00300000      3.82102
      1.04721   0.00300000      3.82812
      1.04575   0.00300000      3.83523
      1.05467   0.00300000      3.84233
      1.05635   0.00300000      3.84943
      1.05746   0.00300000      3.84943
      1.05912   0.00300000      3.85653
      1.05547   0.00300000      3.86364
      1.05772   0.00300000      3.87074
      1.05619   0.00300000      3.87784
      1.06048   0.00300000      3.88494
      1.06501   0.00300000      3.89205
      1.06330   0.00300000      3.89915
      1.06646   0.00300000      3.90625
      1.06582   0.00300000      3.90625
      1.07086   0.00300000      3.91335
      1.07185   0.00300000      3.92045
      1.06863   0.00300000      3.92756
      1.06739   0.00300000      3.93466
      1.06745   0.00300000      3.94176
      1.06879   0.00300000      3.94886
      1.05913   0.00300000      3.95597
      1.06395   0.00300000      3.96307
      1.06689   0.00300000      3.96307
      1.06449   0.00300000      3.97017
      1.06088   0.00300000      3.97727
      1.06476   0.00300000      3.98438
      1.06489   0.00300000      3.99148
      1.06380   0.00300000      3.99858
      1.06284   0.00300000      4.00568
      1.06238   0.00300000      4.01278
      1.05479   0.00300000      4.01989
      1.05465   0.00300000      4.01989
      1.05441   0.00300000      4.02699
      1.05222   0.00300000      4.03409
      1.05037   0.00300000      4.04119
      1.04587   0.00300000      4.04830
      1.04696   0.00300000      4.05540
      1.03927   0.00300000      4.06250
      1.03445   0.00300000      4.06960
      1.03561   0.00300000      4.07670
      1.03341   0.00300000      4.07670
      1.02906   0.00300000      4.08381
      1.01948   0.00300000      4.09091
      1.01375   0.00300000      4.09801
      1.01767   0.00300000      4.10511
      1.01370   0.00300000      4.11222
      1.00465   0.00300000      4.11932
      1.00698   0.00300000      4.12642
      1.00021   0.00300000      4.13352
     0.998705   0.00300000      4.13352
     0.993923   0.00300000      4.14062
     0.991291   0.00300000      4.14773
     0.983291   0.00300000      4.15483
